label,category,start_date,end_date,source_file,page,evidence_snippet
PLEISTOCENE,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",101,"s within the Upper Paleolithic of western Europe, and contrast the abundant evidence there with the scarcity of evidence over the same time period in the east Mediterranean region (Figure 4.2 ). APPROACHES TO MEANING IN PLEISTOCENE PAINTINGS AND ENGRAVINGS Clottes recently emphasized three ways of getting at the meaning of Pleistocene paintings and engravings. His ﬁ rst way is through studying “ the art itself, its themes, Figure 4.1 African and e"
Pleistocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",101,"ity of evidence over the same time period in the east Mediterranean region (Figure 4.2 ). APPROACHES TO MEANING IN PLEISTOCENE PAINTINGS AND ENGRAVINGS Clottes recently emphasized three ways of getting at the meaning of Pleistocene paintings and engravings. His ﬁ rst way is through studying “ the art itself, its themes, Figure 4.1 African and east Mediterranean sites mentioned in text: 1, Apollo 11; 2, Blombos; 3, Klasies River; 4, Ksar ‘ Akil; 5,"
Upper Paleolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",103,"t arises if we use that cumulative and changing behavior as an explanation of the archaeological record. Nevertheless, there is a large literature which does this, includ- ing, for example, the recent interpretations of Upper Paleolithic cave paintings and engravings through indications that there may have been shamanic practices associ- ated with altered states of consciousness (Davenport and Jochim 1988 ; Clottes and Lewis - Williams 1998 ; Lewis - Wi"
Upper Paleolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",103,"e no expression in paint- ings and engravings of the phenomena associated with the experiences of shamans. In several recent papers, Sauvet, Layton, and colleagues have adopted a compara- tive approach that seeks to put Upper Paleolithic assemblages of paintings and engravings into a context of similar assemblages around the world (see Sauvet et al. 2000, 2009 ). These attempts depend on an argument of Layton ’ s (2000) that there are structural differe"
Upper Paleolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",105,"56 IAIN DAVIDSON record of the Upper Paleolithic hunter - gatherers of Europe. To study this, she looked at the supposedly decorative marks on bone artifacts from northern Spain. Studying the marks on such artifacts, she found that there was a restricted range of desi"
Late Pleistocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",106,"text (e.g., Fortea P é rez 2005/2006 ). Studies of the b road c hronological c ontext In a previous paper, originally presented in 1993 (Davidson 1997 ), I suggested that there were some hints of a common process in the late Pleistocene emergence of painting and engraving in different parts of the world, but that the outcomes were different in different regions. This paper was written in the context of a developing argument about the consequences of th"
Upper Paleolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",106,"), and it is an element of the argument of others (Bahn 1982 ; Jochim 1983 ). Studies of the b road s patial c ontext I have suggested previously (Davidson 1997 ) that the relative absence of all forms of “ art ” in the Upper Paleolithic of the east Mediterranean region was not a coincidence, but represented a different ideology in relation to the environment; a difference related to the emergence of agriculture in the east, but not in the west, Mediter"
Late Pleistocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",106,"lation to the environment; a difference related to the emergence of agriculture in the east, but not in the west, Mediterranean region (see also Davidson 2006 ). In the same volume, Bar - Yosef (1997) documented the few late Pleistocene artistic expressions in the Near East, and argued that the scarcity was unlikely to be a product of lack of sites or of taphonomy. Rather, he suggested the reasons probably lay in the social realm. Socioeconomic"
Upper Paleolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",107,"eria could have carried a canonical message. Ross (2003) worked out how to apply Rappaport ’ s conclusions to archaeological contexts of painting and engraving. In the context of the cave paintings and engravings of the Upper Paleolithic of western Europe (see Figure 4.2 ), I have pointed out that, at the site of Parpall ó , there was repeated production of paintings and engravings on stone plaquettes which used the same conventions of iconicity over mo"
Last Glacial Maximum,archaeological,-8050,-8050,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",108,"iterranean evidence seems to suggest that the production of paintings and engravings was part of the way people adjusted their social interactions in the context of changing environmental conditions before and after the Last Glacial Maximum. There is a persisting notion that the Upper Paleolithic lasted until the end of the Pleistocene at 10,000 years ago (e.g., http://en.wikipedia.org/wiki/Upper_ Paleolithic, accessed February 23, 2012; for the persistenc"
Upper Paleolithic,archaeological,-8050,-8050,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",108,"paintings and engravings was part of the way people adjusted their social interactions in the context of changing environmental conditions before and after the Last Glacial Maximum. There is a persisting notion that the Upper Paleolithic lasted until the end of the Pleistocene at 10,000 years ago (e.g., http://en.wikipedia.org/wiki/Upper_ Paleolithic, accessed February 23, 2012; for the persistence in the more professional"
Pleistocene,geological,-8050,-8050,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",108,"eople adjusted their social interactions in the context of changing environmental conditions before and after the Last Glacial Maximum. There is a persisting notion that the Upper Paleolithic lasted until the end of the Pleistocene at 10,000 years ago (e.g., http://en.wikipedia.org/wiki/Upper_ Paleolithic, accessed February 23, 2012; for the persistence in the more professional"
Paleolithic,archaeological,-8050,-8050,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",108,"mental conditions before and after the Last Glacial Maximum. There is a persisting notion that the Upper Paleolithic lasted until the end of the Pleistocene at 10,000 years ago (e.g., http://en.wikipedia.org/wiki/Upper_ Paleolithic, accessed February 23, 2012; for the persistence in the more professional"
Upper Paleolithic,archaeological,-11050,-11050,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",109,"ating of the paintings (e.g., Gonz á lez Sainz 2007 ) and the dates from sites with reindeer bones and Magdalenian stone industries (e.g., Kuntz and Costamagno 2011 ) suggest that the phenomena generally included in the Upper Paleolithic in western Europe did not survive the abrupt cooling of the Younger Dryas (cf. Aura et al. 2011 ). Both ended shortly after 13,000 cal BP (Steffensen et al. 2008 ). Everything was different after that event in the west"
PLEISTOCENE,geological,-22050,-22050,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",109,"with each other in much detail for the western end of the Mediterranean, but we know very little about the way in which people worked out the symbolic side of such relationships for the eastern end of the Mediterranean. PLEISTOCENE PAINTING, ENGRAVING, AND RITUAL IN THE EAST MEDITERRANEAN In the east Mediterranean, the terminology in current use has the Upper Paleolithic ending about 24,000 cal BP and replaced by the Epipaleolithic (Kebaran and Na"
Upper Paleolithic,archaeological,-22050,-9550,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",109,"t the symbolic side of such relationships for the eastern end of the Mediterranean. PLEISTOCENE PAINTING, ENGRAVING, AND RITUAL IN THE EAST MEDITERRANEAN In the east Mediterranean, the terminology in current use has the Upper Paleolithic ending about 24,000 cal BP and replaced by the Epipaleolithic (Kebaran and Natu- ﬁ an), which lasted until about 11,500 cal BP (chronology derived from Goring - Morris and Belfer - Cohen 2010 ). The comparison between t"
Epipaleolithic,archaeological,-22050,-9550,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",109,"the Mediterranean. PLEISTOCENE PAINTING, ENGRAVING, AND RITUAL IN THE EAST MEDITERRANEAN In the east Mediterranean, the terminology in current use has the Upper Paleolithic ending about 24,000 cal BP and replaced by the Epipaleolithic (Kebaran and Natu- ﬁ an), which lasted until about 11,500 cal BP (chronology derived from Goring - Morris and Belfer - Cohen 2010 ). The comparison between the Pleistocene paintings and engravings of east and west Medit"
Pleistocene,geological,-22050,-9550,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",109,"ding about 24,000 cal BP and replaced by the Epipaleolithic (Kebaran and Natu- ﬁ an), which lasted until about 11,500 cal BP (chronology derived from Goring - Morris and Belfer - Cohen 2010 ). The comparison between the Pleistocene paintings and engravings of east and west Mediterranean regions, therefore, is made more difﬁ cult because scholars working in one region do not generally concern themselves with issues that arise in the other, and ther"
Pleistocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",109,"in the other, and there are incompatible naming conventions: but we may not be guilty of comparing apples with pears if people talk about apples in one region and Malus domestica in another. The archaeology of the Upper Pleistocene in the east Mediterranean has yielded few examples of engraving and none of painting (summarized in Bar - Yosef 1997 ), though there are some objects which may (or may not) be symbolic that pre - date the Upper Paleolit"
Upper Paleolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",109,"er Pleistocene in the east Mediterranean has yielded few examples of engraving and none of painting (summarized in Bar - Yosef 1997 ), though there are some objects which may (or may not) be symbolic that pre - date the Upper Paleolithic, such as the Middle Pleistocene carved stone from the Acheulean site of Berekhat Ram (d ’ Errico and Nowell 2000 ), and the Upper Pleistocene engraved ﬂ int from the Mousterian site of Quneitra (Mar- shack 1996 ). All o"
Middle Pleistocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",109,"terranean has yielded few examples of engraving and none of painting (summarized in Bar - Yosef 1997 ), though there are some objects which may (or may not) be symbolic that pre - date the Upper Paleolithic, such as the Middle Pleistocene carved stone from the Acheulean site of Berekhat Ram (d ’ Errico and Nowell 2000 ), and the Upper Pleistocene engraved ﬂ int from the Mousterian site of Quneitra (Mar- shack 1996 ). All of the engravings are on portable"
Pleistocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",109,"are some objects which may (or may not) be symbolic that pre - date the Upper Paleolithic, such as the Middle Pleistocene carved stone from the Acheulean site of Berekhat Ram (d ’ Errico and Nowell 2000 ), and the Upper Pleistocene engraved ﬂ int from the Mousterian site of Quneitra (Mar- shack 1996 ). All of the engravings are on portable objects: animal bones with multiple parallel notches from the Mousterian of Kebara and the Aurignacian of Hay"
